측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
20210101,동남권,강남구,0.022,0.017,0.5,0.004,22,14
20210101,동남권,강동구,0.029,0.014,0.5,0.003,30,20
20210101,동북권,강북구,0.025,0.013,0.6,0.003,33,19
20210101,서남권,강서구,0.027,0.018,0.3,0.005,25,14
20210101,서남권,관악구,0.033,0.013,0.6,0.004,21,12
20210101,동북권,광진구,0.025,0.011,0.6,,25,16
20210101,서남권,구로구,0.029,0.016,0.4,0.004,24,14
20210101,서남권,금천구,0.03,0.015,0.5,0.003,28,18
20210101,동북권,노원구,0.029,0.015,0.6,0.004,29,21
20210101,동북권,도봉구,0.023,0.017,0.4,0.002,22,17
20210101,동북권,동대문구,0.029,0.016,0.6,0.003,23,17
20210101,서남권,동작구,0.029,0.015,0.5,0.003,26,17
20210101,서북권,마포구,0.032,0.013,0.5,0.003,22,15
20210101,서북권,서대문구,0.027,0.012,1.1,0.006,25,23
20210101,동남권,서초구,0.026,0.018,0.4,0.004,22,14
20210101,동북권,성동구,0.033,0.024,0.5,0.003,22,15
20210101,동북권,성북구,0.031,0.013,,0.003,24,16
20210101,동남권,송파구,0.031,0.011,0.6,0.004,21,12
20210101,서남권,양천구,0.031,0.014,0.5,0.004,27,16
20210101,서남권,영등포구,0.026,0.015,0.6,0.003,23,15
20210101,도심권,용산구,0.023,0.013,0.5,0.003,32,13
20210101,서북권,은평구,0.024,0.017,0.6,0.004,22,15
20210101,도심권,종로구,0.025,0.017,0.6,0.003,30,17
20210101,도심권,중구,0.028,0.016,0.5,0.003,30,18
20210101,동북권,중랑구,0.031,0.013,0.6,0.003,26,15
20210102,동남권,강남구,0.015,0.025,0.4,0.004,27,12
20210102,동남권,강동구,0.016,0.026,0.4,0.003,36,14
20210102,동북권,강북구,0.01,0.025,0.4,0.003,40,12
20210102,서남권,강서구,0.014,0.027,0.2,0.003,22,9
20210102,서남권,관악구,0.02,0.021,0.4,0.004,27,10
20210102,동북권,광진구,0.013,0.02,0.5,,29,12
20210102,서남권,구로구,0.017,0.025,0.3,0.004,33,7
20210102,서남권,금천구,0.019,0.024,0.5,0.003,34,14
20210102,동북권,노원구,0.012,0.031,0.4,0.003,35,13
20210102,동북권,도봉구,0.01,0.03,0.3,0.002,29,10
20210102,동북권,동대문구,0.016,0.025,0.4,0.003,27,12
20210102,서남권,동작구,0.018,0.024,0.4,0.003,35,14
20210102,서북권,마포구,0.019,0.02,0.4,0.003,27,10
20210102,서북권,서대문구,0.014,0.025,0.5,0.005,26,10
20210102,동남권,서초구,0.017,0.025,0.3,0.004,32,9
20210102,동북권,성동구,0.019,0.031,0.4,0.003,27,12
20210102,동북권,성북구,0.018,0.023,,0.003,28,9
20210102,동남권,송파구,0.021,0.027,0.4,0.004,30,10
20210102,서남권,양천구,0.017,0.022,0.4,0.003,22,10
20210102,서남권,영등포구,0.016,0.023,0.5,0.003,26,11
20210102,도심권,용산구,0.015,0.019,0.4,0.003,44,9
20210102,서북권,은평구,0.013,0.029,0.5,0.004,32,11
20210102,도심권,종로구,0.014,0.027,0.4,0.003,36,12
20210102,도심권,중구,0.014,0.026,0.4,0.003,36,12
20210102,동북권,중랑구,0.019,0.022,0.4,0.003,31,10
20210103,동남권,강남구,0.018,0.022,0.4,0.004,30,14
20210103,동남권,강동구,0.024,0.018,0.5,0.003,42,18
20210103,동북권,강북구,0.016,0.019,0.5,0.003,45,17
20210103,서남권,강서구,0.02,0.022,0.3,0.004,38,13
20210103,서남권,관악구,0.026,0.017,0.5,0.003,31,11
20210103,동북권,광진구,0.02,0.014,0.6,,35,15
20210103,서남권,구로구,0.023,0.02,0.4,0.004,37,8
20210103,서남권,금천구,0.02,0.022,0.4,0.003,41,15
20210103,동북권,노원구,0.022,0.021,0.5,0.004,40,17
20210103,동북권,도봉구,0.017,0.023,0.4,0.002,30,14
20210103,동북권,동대문구,0.02,0.022,0.5,0.003,30,14
20210103,서남권,동작구,0.025,0.018,0.4,0.003,39,15
20210103,서북권,마포구,0.024,0.016,0.5,0.003,31,12
20210103,서북권,서대문구,0.018,0.02,0.7,0.007,36,13
20210103,동남권,서초구,0.02,0.022,0.3,0.004,30,10
20210103,동북권,성동구,0.024,0.025,0.4,0.003,30,14
20210103,동북권,성북구,0.025,0.017,,0.004,31,12
20210103,동남권,송파구,0.027,0.02,0.5,0.004,34,14
20210103,서남권,양천구,0.024,0.018,0.5,0.003,38,14
20210103,서남권,영등포구,0.02,0.019,0.5,0.003,30,12
20210103,도심권,용산구,0.017,0.017,0.4,0.003,46,11
20210103,서북권,은평구,0.018,0.023,0.6,0.004,31,12
20210103,도심권,종로구,0.017,0.024,0.5,0.003,38,14
20210103,도심권,중구,0.019,0.022,0.4,0.003,41,14
20210103,동북권,중랑구,0.028,0.015,0.5,0.003,36,13
20210104,동남권,강남구,0.039,0.007,0.6,0.004,33,24
20210104,동남권,강동구,0.038,0.009,0.6,0.003,45,29
20210104,동북권,강북구,0.032,0.01,0.6,0.004,44,23
20210104,서남권,강서구,0.04,0.008,0.4,0.004,42,20
20210104,서남권,관악구,0.041,0.007,0.6,0.004,27,15
20210104,동북권,광진구,0.031,0.007,0.7,,34,23
20210104,서남권,구로구,0.038,0.01,0.5,0.005,39,17
20210104,서남권,금천구,0.038,0.01,0.7,0.003,35,20
20210104,동북권,노원구,0.036,0.009,0.7,0.004,40,25
20210104,동북권,도봉구,0.033,0.01,0.5,0.002,33,22
20210104,동북권,동대문구,0.042,0.007,0.7,0.004,33,24
20210104,서남권,동작구,0.039,0.008,0.6,0.003,36,20
20210104,서북권,마포구,0.042,0.008,0.6,0.004,32,21
20210104,서북권,서대문구,0.037,0.009,0.9,0.007,28,20
20210104,동남권,서초구,0.039,0.01,0.4,0.004,35,17
20210104,동북권,성동구,0.045,0.01,0.6,0.004,34,22
20210104,동북권,성북구,0.04,0.007,,0.004,35,19
20210104,동남권,송파구,0.043,0.008,0.6,0.004,37,25
20210104,서남권,양천구,0.042,0.008,0.6,0.004,41,22
20210104,서남권,영등포구,0.034,0.011,0.6,0.004,32,19
20210104,도심권,용산구,0.033,0.008,0.5,0.003,47,19
20210104,서북권,은평구,0.032,0.01,0.7,0.004,31,19
20210104,도심권,종로구,0.039,0.008,0.7,0.003,41,23
20210104,도심권,중구,0.042,0.007,0.6,0.003,44,24
20210104,동북권,중랑구,0.033,0.012,0.6,0.004,37,19
20210105,동남권,강남구,0.02,0.022,0.4,0.003,22,16
20210105,동남권,강동구,0.018,0.023,0.4,0.002,29,19
20210105,동북권,강북구,0.012,0.024,0.4,0.003,30,15
20210105,서남권,강서구,0.019,0.023,0.3,0.004,26,15
20210105,서남권,관악구,0.025,0.017,0.5,0.003,26,15
20210105,동북권,광진구,0.016,0.018,0.5,,23,15
20210105,서남권,구로구,0.022,0.022,0.3,0.004,30,13
20210105,서남권,금천구,0.024,0.021,0.5,0.003,29,17
20210105,동북권,노원구,0.016,0.025,0.4,0.003,32,20
20210105,동북권,도봉구,0.011,0.028,0.3,0.002,20,15
20210105,동북권,동대문구,0.021,0.02,0.5,0.003,27,20
20210105,서남권,동작구,0.021,0.021,0.4,0.003,29,17
20210105,서북권,마포구,0.024,0.017,0.4,0.003,22,13
20210105,서북권,서대문구,0.018,0.023,0.5,0.004,19,15
20210105,동남권,서초구,0.022,0.02,0.3,0.003,32,19
20210105,동북권,성동구,0.027,0.026,0.4,0.003,23,15
20210105,동북권,성북구,0.026,0.014,,0.003,36,21
20210105,동남권,송파구,0.025,0.023,0.4,0.004,22,13
20210105,서남권,양천구,0.023,0.019,0.4,0.003,29,16
20210105,서남권,영등포구,0.023,0.016,0.5,0.003,25,14
20210105,도심권,용산구,0.018,0.018,0.4,0.003,33,12
20210105,서북권,은평구,0.018,0.02,0.6,0.004,32,23
20210105,도심권,종로구,0.02,0.019,0.5,0.003,38,23
20210105,도심권,중구,0.017,0.025,0.4,0.003,28,16
20210105,동북권,중랑구,0.021,0.021,0.4,0.003,25,13
20210106,동남권,강남구,0.027,0.016,0.5,0.003,20,13
20210106,동남권,강동구,0.031,0.014,0.5,0.002,29,18
20210106,동북권,강북구,0.019,0.017,0.5,0.003,28,13
20210106,서남권,강서구,0.02,0.022,0.3,0.003,26,13
20210106,서남권,관악구,0.026,0.018,0.5,0.003,18,9
20210106,동북권,광진구,0.026,0.012,0.6,,23,14
20210106,서남권,구로구,0.024,0.021,0.3,0.004,,
20210106,서남권,금천구,0.025,0.021,0.5,0.003,24,15
20210106,동북권,노원구,0.026,0.018,0.5,0.003,27,16
20210106,동북권,도봉구,0.022,0.019,0.4,0.001,9,10
20210106,동북권,동대문구,0.03,0.017,0.5,0.003,20,14
20210106,서남권,동작구,0.024,0.019,0.4,0.003,26,15
20210106,서북권,마포구,0.028,0.013,0.5,0.003,20,13
20210106,서북권,서대문구,0.028,0.014,0.8,0.006,17,13
20210106,동남권,서초구,0.03,0.017,0.3,0.003,26,11
20210106,동북권,성동구,0.036,0.021,0.5,0.003,21,13
20210106,동북권,성북구,0.031,0.013,,0.003,17,10
20210106,동남권,송파구,0.031,0.017,0.5,0.003,22,12
20210106,서남권,양천구,0.024,0.019,0.5,0.003,26,13
20210106,서남권,영등포구,0.023,0.018,0.5,0.003,20,11
20210106,도심권,용산구,0.024,0.014,0.4,0.003,33,11
20210106,서북권,은평구,0.021,0.021,0.4,0.003,21,10
20210106,도심권,종로구,0.026,0.018,0.5,0.003,26,14
20210106,도심권,중구,0.025,0.018,0.5,0.003,29,14
20210106,동북권,중랑구,0.029,0.015,0.5,0.003,23,12
20210107,동남권,강남구,0.012,0.023,0.4,0.004,31,13
20210107,동남권,강동구,0.011,0.024,0.4,0.002,34,14
20210107,동북권,강북구,0.005,0.026,0.4,0.003,32,13
20210107,서남권,강서구,0.011,0.024,0.2,0.004,29,12
20210107,서남권,관악구,0.015,0.02,0.4,0.003,25,8
20210107,동북권,광진구,0.01,0.018,0.6,,29,12
20210107,서남권,구로구,0.013,0.024,0.3,0.004,26,7
20210107,서남권,금천구,0.014,0.023,0.4,0.003,30,13
20210107,동북권,노원구,0.008,0.025,0.4,0.003,35,14
20210107,동북권,도봉구,0.005,0.028,0.3,0.002,25,10
20210107,동북권,동대문구,0.011,0.024,0.4,0.003,31,14
20210107,서남권,동작구,0.012,0.023,0.3,0.002,32,13
20210107,서북권,마포구,0.011,0.019,0.4,0.002,33,9
20210107,서북권,서대문구,0.008,0.024,0.3,0.004,30,11
20210107,동남권,서초구,0.01,0.025,0.2,0.004,30,8
20210107,동북권,성동구,0.018,0.027,0.3,0.003,33,13
20210107,동북권,성북구,0.009,0.023,0.3,0.003,41,12
20210107,동남권,송파구,0.014,0.025,0.4,0.003,33,10
20210107,서남권,양천구,0.014,0.021,0.4,0.003,30,12
20210107,서남권,영등포구,0.012,0.02,0.4,0.003,23,9
20210107,도심권,용산구,0.011,0.019,0.3,0.003,46,9
20210107,서북권,은평구,0.012,0.027,0.5,0.004,43,11
20210107,도심권,종로구,0.011,0.025,0.4,0.003,49,14
20210107,도심권,중구,0.01,0.024,0.4,0.003,38,13
20210107,동북권,중랑구,0.014,0.02,0.4,0.004,28,10
20210108,동남권,강남구,0.015,0.023,0.4,0.004,16,11
20210108,동남권,강동구,0.014,0.022,0.4,0.003,23,13
20210108,동북권,강북구,0.008,0.024,0.4,0.004,25,11
20210108,서남권,강서구,0.014,0.024,0.3,0.005,20,11
20210108,서남권,관악구,0.018,0.02,0.4,0.004,16,8
20210108,동북권,광진구,0.013,0.017,0.7,,17,11
20210108,서남권,구로구,0.016,0.024,0.3,0.005,16,7
20210108,서남권,금천구,0.017,0.024,0.4,0.003,21,12
20210108,동북권,노원구,0.012,0.024,0.4,0.003,22,15
20210108,동북권,도봉구,0.007,0.028,0.3,0.003,13,9
20210108,동북권,동대문구,0.016,0.023,0.4,0.004,16,11
20210108,서남권,동작구,0.015,0.023,0.3,0.003,23,12
20210108,서북권,마포구,0.015,0.017,0.4,0.004,19,12
20210108,서북권,서대문구,0.01,0.023,0.4,0.006,13,10
20210108,동남권,서초구,0.014,0.024,0.3,0.004,18,6
20210108,동북권,성동구,0.021,0.028,0.4,0.004,17,10
20210108,동북권,성북구,0.016,0.021,0.4,0.004,12,7
20210108,동남권,송파구,0.014,0.026,0.4,0.004,,9
20210108,서남권,양천구,0.017,0.021,0.4,0.004,22,12
20210108,서남권,영등포구,0.016,0.019,0.5,0.003,17,9
20210108,도심권,용산구,0.013,0.019,0.4,0.004,30,8
20210108,서북권,은평구,0.012,0.027,0.4,0.005,17,9
20210108,도심권,종로구,0.013,0.025,0.5,0.003,20,12
20210108,도심권,중구,0.011,0.025,0.4,0.003,23,12
20210108,동북권,중랑구,0.019,0.02,0.5,0.004,18,9
20210109,동남권,강남구,0.02,0.02,0.5,0.005,21,15
20210109,동남권,강동구,0.021,0.019,0.5,0.005,29,20
20210109,동북권,강북구,0.016,0.019,0.5,0.004,33,18
20210109,서남권,강서구,0.017,0.022,0.3,0.005,25,15
20210109,서남권,관악구,0.024,0.017,0.5,0.005,20,12
20210109,동북권,광진구,0.017,0.015,0.8,,24,16
20210109,서남권,구로구,0.02,0.022,0.4,0.006,21,10
20210109,서남권,금천구,0.024,0.019,0.5,0.004,26,17
20210109,동북권,노원구,0.019,0.019,0.5,0.004,30,21
20210109,동북권,도봉구,0.016,0.022,0.4,0.003,20,14
20210109,동북권,동대문구,0.02,0.021,0.5,0.005,21,15
20210109,서남권,동작구,0.021,0.019,0.4,0.004,28,18
20210109,서북권,마포구,0.022,0.016,0.5,0.004,22,15
20210109,서북권,서대문구,0.01,0.027,0.4,0.006,,12
20210109,동남권,서초구,0.021,0.02,0.3,0.005,23,11
20210109,동북권,성동구,0.024,0.024,0.5,0.004,22,15
20210109,동북권,성북구,0.022,0.018,0.5,0.005,21,13
20210109,동남권,송파구,0.023,0.02,0.5,0.005,21,14
20210109,서남권,양천구,0.021,0.019,0.5,0.004,27,16
20210109,서남권,영등포구,0.018,0.018,0.6,0.004,21,13
20210109,도심권,용산구,0.017,0.016,0.4,0.004,34,13
20210109,서북권,은평구,0.016,0.023,0.5,0.005,21,12
20210109,도심권,종로구,0.017,0.022,0.5,0.004,26,17
20210109,도심권,중구,0.015,0.022,0.5,0.004,27,16
20210109,동북권,중랑구,0.022,0.018,0.5,0.005,24,13
20210110,동남권,강남구,0.034,0.009,0.6,0.004,27,22
20210110,동남권,강동구,0.031,0.012,0.6,0.004,35,26
20210110,동북권,강북구,0.027,0.012,0.6,0.004,41,24
20210110,서남권,강서구,0.032,0.013,0.4,0.005,32,20
20210110,서남권,관악구,0.042,0.007,0.7,0.004,25,17
20210110,동북권,광진구,0.028,0.008,0.9,,31,23
20210110,서남권,구로구,0.037,0.011,0.5,0.006,31,19
20210110,서남권,금천구,0.039,0.009,0.7,0.004,34,25
20210110,동북권,노원구,0.03,0.014,0.7,0.004,35,29
20210110,동북권,도봉구,0.027,0.015,0.5,0.002,26,21
20210110,동북권,동대문구,0.037,0.01,0.7,0.004,29,23
20210110,서남권,동작구,0.041,0.008,0.6,0.003,35,25
20210110,서북권,마포구,0.039,0.008,0.7,0.003,28,23
20210110,서북권,서대문구,0.032,0.011,0.9,0.009,26,23
20210110,동남권,서초구,0.038,0.009,0.5,0.004,30,19
20210110,동북권,성동구,0.04,0.018,0.6,0.004,28,21
20210110,동북권,성북구,0.032,0.011,0.7,0.005,27,19
20210110,동남권,송파구,0.033,0.013,0.6,0.004,26,20
20210110,서남권,양천구,0.037,0.01,0.6,0.004,34,22
20210110,서남권,영등포구,0.032,0.01,0.7,0.004,27,19
20210110,도심권,용산구,0.03,0.008,0.6,0.004,43,19
20210110,서북권,은평구,0.024,0.015,0.6,0.004,25,17
20210110,도심권,종로구,0.034,0.01,0.7,0.003,35,26
20210110,도심권,중구,0.04,0.006,0.7,0.004,40,28
20210110,동북권,중랑구,0.032,0.013,0.6,0.004,31,19
20210111,동남권,강남구,0.044,0.004,0.7,0.004,37,31
20210111,동남권,강동구,0.045,0.004,0.7,0.003,47,37
20210111,동북권,강북구,0.037,0.007,0.7,0.004,52,32
20210111,서남권,강서구,0.045,0.006,0.6,0.005,58,35
20210111,서남권,관악구,0.053,0.004,0.9,0.004,38,27
20210111,동북권,광진구,0.036,0.003,1,,38,31
20210111,서남권,구로구,0.043,0.007,0.7,0.006,46,33
20210111,서남권,금천구,0.05,0.004,0.9,0.003,50,36
20210111,동북권,노원구,0.041,0.007,0.9,0.004,48,38
20210111,동북권,도봉구,0.037,0.007,0.7,0.002,38,31
20210111,동북권,동대문구,0.045,0.006,0.8,0.004,38,30
20210111,서남권,동작구,0.051,0.004,0.8,0.003,48,36
20210111,서북권,마포구,0.05,0.004,0.9,0.003,39,32
20210111,서북권,서대문구,0.041,0.006,0.9,0.008,37,32
20210111,동남권,서초구,0.03,0.007,0.4,0.004,39,26
20210111,동북권,성동구,0.044,0.002,0.8,0.004,37,28
20210111,동북권,성북구,0.042,0.005,0.8,0.004,39,28
20210111,동남권,송파구,0.042,0.005,0.7,0.003,31,23
20210111,서남권,양천구,0.05,0.005,0.9,0.004,56,36
20210111,서남권,영등포구,0.046,0.004,0.9,0.004,43,32
20210111,도심권,용산구,0.037,0.004,0.7,0.003,50,27
20210111,서북권,은평구,0.036,0.006,0.8,0.004,38,28
20210111,도심권,종로구,0.042,0.006,0.9,0.004,47,34
20210111,도심권,중구,0.045,0.006,0.9,0.004,52,37
20210111,동북권,중랑구,0.037,0.008,0.7,0.004,39,25
20210112,동남권,강남구,0.046,0.003,0.7,0.004,49,46
20210112,동남권,강동구,0.046,0.004,0.8,0.003,67,56
20210112,동북권,강북구,0.051,0.003,0.9,0.004,72,51
20210112,서남권,강서구,0.052,0.004,0.6,0.004,61,42
20210112,서남권,관악구,0.055,0.003,0.9,0.004,46,36
20210112,동북권,광진구,0.04,0.002,1,,55,50
20210112,서남권,구로구,0.046,0.005,0.7,0.005,56,45
20210112,서남권,금천구,0.05,0.005,0.9,0.003,60,45
20210112,동북권,노원구,0.049,0.004,0.9,0.004,66,58
20210112,동북권,도봉구,0.045,0.003,0.8,0.002,52,49
20210112,동북권,동대문구,0.056,0.003,1,0.004,55,48
20210112,서남권,동작구,0.053,0.005,0.8,0.003,59,48
20210112,서북권,마포구,0.054,0.002,0.9,0.003,47,44
20210112,서북권,서대문구,0.051,0.003,1.1,0.006,51,47
20210112,동남권,서초구,0.053,0.004,0.7,0.004,61,48
20210112,동북권,성동구,0.048,0.003,0.9,0.004,55,45
20210112,동북권,성북구,0.05,0.003,1,0.004,59,45
20210112,동남권,송파구,0.048,0.004,0.9,0.004,48,42
20210112,서남권,양천구,0.052,0.004,0.9,0.004,63,46
20210112,서남권,영등포구,0.051,0.003,1,0.004,54,45
20210112,도심권,용산구,0.043,0.003,0.7,0.003,64,40
20210112,서북권,은평구,0.042,0.003,0.8,0.004,50,41
20210112,도심권,종로구,0.053,0.003,1.1,0.003,67,53
20210112,도심권,중구,0.056,0.003,1,0.004,70,53
20210112,동북권,중랑구,0.048,0.003,0.9,0.003,60,40
20210113,동남권,강남구,0.041,0.008,0.7,0.004,85,46
20210113,동남권,강동구,0.044,0.008,0.7,0.003,108,55
20210113,동북권,강북구,0.037,0.011,0.7,0.004,119,52
20210113,서남권,강서구,0.045,0.009,0.5,0.004,101,40
20210113,서남권,관악구,0.052,0.008,0.9,0.004,89,36
20210113,동북권,광진구,0.037,0.006,1,,88,46
20210113,서남권,구로구,0.043,0.01,0.6,0.005,105,46
20210113,서남권,금천구,0.041,0.01,0.7,0.004,105,40
20210113,동북권,노원구,0.046,0.008,1,0.004,109,57
20210113,동북권,도봉구,0.032,0.013,0.6,0.003,101,50
20210113,동북권,동대문구,0.048,0.007,0.9,0.004,92,47
20210113,서남권,동작구,0.044,0.012,0.7,0.003,101,45
20210113,서북권,마포구,0.051,0.002,0.9,0.003,72,45
20210113,서북권,서대문구,0.039,0.009,0.7,0.005,95,46
20210113,동남권,서초구,0.047,0.007,0.6,0.004,99,49
20210113,동북권,성동구,0.046,0.008,0.9,0.004,88,44
20210113,동북권,성북구,0.045,0.007,0.9,0.004,111,48
20210113,동남권,송파구,0.044,0.01,0.7,0.004,84,38
20210113,서남권,양천구,0.041,0.003,0.8,0.004,77,46
20210113,서남권,영등포구,0.047,0.007,0.9,0.004,88,40
20210113,도심권,용산구,0.037,0.007,0.7,0.004,111,36
20210113,서북권,은평구,0.031,0.013,0.7,0.004,108,41
20210113,도심권,종로구,0.045,0.008,0.9,0.004,111,50
20210113,도심권,중구,0.049,0.007,0.9,0.004,118,49
20210113,동북권,중랑구,0.05,0.006,0.9,0.004,97,41
20210114,동남권,강남구,0.04,0.008,0.7,0.004,69,31
20210114,동남권,강동구,0.044,0.009,0.7,0.003,91,38
20210114,동북권,강북구,0.029,0.013,0.5,0.004,80,29
20210114,서남권,강서구,0.043,0.009,0.5,0.004,79,28
20210114,서남권,관악구,0.051,0.006,0.8,0.003,66,23
20210114,동북권,광진구,0.033,0.008,0.9,,74,30
20210114,서남권,구로구,0.043,0.009,0.5,0.004,74,28
20210114,서남권,금천구,0.039,0.011,0.7,0.004,79,33
20210114,동북권,노원구,0.035,0.013,0.8,0.004,93,39
20210114,동북권,도봉구,0.027,0.017,0.5,0.002,64,26
20210114,동북권,동대문구,0.046,0.01,0.8,0.004,67,28
20210114,서남권,동작구,0.049,0.01,0.7,0.004,79,34
20210114,서북권,마포구,0.044,0.008,0.7,0.004,67,25
20210114,서북권,서대문구,0.026,0.019,0.7,0.006,60,26
20210114,동남권,서초구,0.045,0.009,0.5,0.004,81,32
20210114,동북권,성동구,0.04,0.01,0.8,0.004,69,31
20210114,동북권,성북구,0.041,0.009,0.8,0.004,68,25
20210114,동남권,송파구,0.048,0.008,0.9,0.004,72,32
20210114,서남권,양천구,0.047,0.007,0.7,0.004,76,28
20210114,서남권,영등포구,0.045,0.007,0.8,0.004,68,28
20210114,도심권,용산구,0.032,0.009,0.6,0.004,101,27
20210114,서북권,은평구,0.026,0.018,0.6,0.003,69,26
20210114,도심권,종로구,0.041,0.011,0.8,0.004,81,29
20210114,도심권,중구,0.044,0.009,0.7,0.004,88,26
20210114,동북권,중랑구,0.038,0.012,0.7,0.004,74,25
20210115,동남권,강남구,0.04,0.01,0.7,0.004,65,36
20210115,동남권,강동구,0.042,0.01,0.7,0.003,85,42
20210115,동북권,강북구,0.035,0.014,0.8,0.005,85,37
20210115,서남권,강서구,0.053,0.003,0.4,0.003,71,25
20210115,서남권,관악구,0.044,0.012,0.7,0.004,65,26
20210115,동북권,광진구,0.037,0.007,0.9,,69,35
20210115,서남권,구로구,0.04,0.013,0.5,0.004,72,32
20210115,서남권,금천구,0.062,0.001,1,0.004,63,26
20210115,동북권,노원구,0.046,0.013,1,0.004,83,41
20210115,동북권,도봉구,0.033,0.016,0.7,0.003,71,36
20210115,동북권,동대문구,0.046,0.011,0.8,0.004,70,33
20210115,서남권,동작구,0.057,0.008,0.8,0.003,,31
20210115,서북권,마포구,0.044,0.011,0.6,0.004,64,28
20210115,서북권,서대문구,0.024,0.022,0.5,0.005,60,24
20210115,동남권,서초구,0.045,0.011,0.5,0.004,81,37
20210115,동북권,성동구,0.044,0.011,0.8,0.004,68,34
20210115,동북권,성북구,0.055,0.004,1.1,0.004,73,33
20210115,동남권,송파구,0.044,0.01,0.8,0.004,66,33
20210115,서남권,양천구,0.044,0.011,0.7,0.004,73,31
20210115,서남권,영등포구,0.044,0.01,0.8,0.004,64,30
20210115,도심권,용산구,0.036,0.008,0.6,0.004,74,33
20210115,서북권,은평구,0.019,0.029,0.6,0.004,66,24
20210115,도심권,종로구,0.043,0.011,0.9,0.004,80,34
20210115,도심권,중구,0.044,0.011,0.7,0.004,86,32
20210115,동북권,중랑구,0.048,0.008,0.8,0.004,77,37
20210116,동남권,강남구,0.018,0.022,0.6,0.004,46,37
20210116,동남권,강동구,0.019,0.022,0.5,0.003,60,44
20210116,동북권,강북구,0.011,0.024,0.5,0.004,62,37
20210116,서남권,강서구,0.016,0.025,0.5,0.004,56,38
20210116,서남권,관악구,0.021,0.02,0.6,0.003,45,30
20210116,동북권,광진구,0.017,0.017,0.5,,49,37
20210116,서남권,구로구,0.018,0.024,0.4,0.004,48,33
20210116,서남권,금천구,0.019,0.023,0.6,0.003,57,37
20210116,동북권,노원구,0.013,0.027,0.5,0.003,57,40
20210116,동북권,도봉구,0.008,0.03,0.4,0.002,40,32
20210116,동북권,동대문구,0.016,0.024,0.5,0.003,46,33
20210116,서남권,동작구,0.019,0.023,0.5,0.003,57,40
20210116,서북권,마포구,0.019,0.02,0.6,0.003,43,31
20210116,서북권,서대문구,0.014,0.024,0.5,0.004,39,32
20210116,동남권,서초구,0.017,0.022,0.4,0.004,62,41
20210116,동북권,성동구,0.022,0.025,0.5,0.003,47,35
20210116,동북권,성북구,0.019,0.021,0.6,0.003,46,31
20210116,동남권,송파구,0.022,0.022,0.6,0.003,47,35
20210116,서남권,양천구,0.019,0.021,0.5,0.003,55,37
20210116,서남권,영등포구,0.017,0.021,0.6,0.003,47,34
20210116,도심권,용산구,0.015,0.019,0.5,0.003,58,34
20210116,서북권,은평구,0.014,0.027,0.5,0.004,46,33
20210116,도심권,종로구,0.014,0.026,0.6,0.003,53,37
20210116,도심권,중구,0.016,0.024,0.5,0.003,57,35
20210116,동북권,중랑구,0.022,0.019,0.6,0.003,51,34
20210117,동남권,강남구,0.016,0.024,0.4,0.004,17,14
20210117,동남권,강동구,0.021,0.022,0.4,0.003,22,17
20210117,동북권,강북구,0.017,0.021,0.4,0.003,25,14
20210117,서남권,강서구,0.021,0.022,0.4,0.004,21,14
20210117,서남권,관악구,0.023,0.02,0.4,0.003,17,10
20210117,동북권,광진구,0.016,0.018,0.4,,19,14
20210117,서남권,구로구,0.02,0.024,0.3,0.005,15,9
20210117,서남권,금천구,0.019,0.025,0.4,0.003,21,14
20210117,동북권,노원구,0.017,0.023,0.5,0.003,23,16
20210117,동북권,도봉구,0.008,0.03,0.3,0.002,9,11
20210117,동북권,동대문구,0.018,0.024,0.4,0.003,18,13
20210117,서남권,동작구,0.018,0.023,0.4,0.003,20,14
20210117,서북권,마포구,0.022,0.018,0.4,0.003,18,12
20210117,서북권,서대문구,0.014,0.024,0.5,0.004,12,13
20210117,동남권,서초구,0.017,0.024,0.3,0.004,15,9
20210117,동북권,성동구,0.021,0.026,0.4,0.003,18,13
20210117,동북권,성북구,0.011,0.027,0.5,0.003,11,10
20210117,동남권,송파구,0.019,0.026,0.4,0.004,17,12
20210117,서남권,양천구,0.022,0.021,0.5,0.004,21,14
20210117,서남권,영등포구,0.018,0.021,0.5,0.003,18,12
20210117,도심권,용산구,0.013,0.021,0.4,0.003,29,13
20210117,서북권,은평구,0.014,0.029,0.4,0.004,16,12
20210117,도심권,종로구,0.015,0.026,0.4,0.003,20,14
20210117,도심권,중구,0.018,0.023,0.4,0.003,22,14
20210117,동북권,중랑구,0.024,0.019,0.5,0.003,21,13
20210118,동남권,강남구,0.024,0.019,0.5,0.003,31,19
20210118,동남권,강동구,0.026,0.017,0.5,0.003,40,23
20210118,동북권,강북구,0.02,0.019,0.5,0.003,39,17
20210118,서남권,강서구,0.024,0.02,0.5,0.004,37,19
20210118,서남권,관악구,0.034,0.011,0.6,0.003,36,19
20210118,동북권,광진구,0.023,0.013,0.5,,32,19
20210118,서남권,구로구,0.026,0.019,0.4,0.004,41,18
20210118,서남권,금천구,0.024,0.02,0.5,0.003,41,21
20210118,동북권,노원구,0.021,0.021,0.5,0.003,34,19
20210118,동북권,도봉구,0.017,0.023,0.4,0.002,26,16
