측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
20200103,동북권,강북구,0.038,0.013,0.8,0.003,65,44
20200103,서남권,강서구,0.044,0.009,0.9,0.007,89,48
20200103,서남권,관악구,0.046,0.007,0.9,0.005,71,46
20200103,동북권,광진구,0.038,0.002,1.1,0.003,74,44
20200103,서남권,구로구,0.032,0.012,0.6,0.005,73,52
20200103,서남권,금천구,0.043,0.008,0.9,0.004,64,54
20200103,동북권,노원구,0.046,0.008,1,0.005,54,45
20200103,동북권,도봉구,0.028,0.015,0.8,0.003,56,35
20200103,동북권,동대문구,0.038,0.01,0.8,0.004,59,41
20200103,서남권,동작구,0.036,0.011,0.8,0.004,87,59
20200103,서북권,마포구,0.037,0.007,0.9,0.004,70,55
20200103,서북권,서대문구,0.037,0.009,1.2,0.007,67,35
20200103,동남권,서초구,0.049,0.013,0.6,0.005,78,48
20200103,동북권,성동구,0.041,0.008,0.8,0.004,62,45
20200103,동북권,성북구,0.044,0.007,1.2,0.004,66,48
20200103,동남권,송파구,0.046,0.007,0.9,0.004,62,43
20200103,서남권,양천구,0.036,0.008,0.9,0.005,90,60
20200103,서남권,영등포구,0.044,0.007,1.2,0.004,68,47
20200103,도심권,용산구,0.034,0.008,0.8,0.004,62,46
20200103,서북권,은평구,0.031,0.009,0.9,0.003,61,35
20200103,도심권,종로구,0.038,0.01,0.9,0.004,66,48
20200103,도심권,중구,0.036,0.01,0.8,0.004,65,52
20200103,동북권,중랑구,0.042,0.008,0.9,0.003,64,36
20200104,동남권,강남구,0.045,0.012,0.9,0.004,53,39
20200104,동남권,강동구,0.046,0.009,0.9,0.004,63,47
20200104,동북권,강북구,0.04,0.016,0.8,0.004,55,39
20200104,서남권,강서구,0.049,0.012,1,0.006,70,38
20200104,서남권,관악구,0.051,0.009,1,0.004,55,36
20200104,동북권,광진구,0.037,0.01,1,0.003,54,30
20200104,서남권,구로구,0.051,0.005,0.9,0.006,64,44
20200104,서남권,금천구,0.045,0.009,0.9,0.004,47,43
20200104,동북권,노원구,0.046,0.01,1,0.006,49,41
20200104,동북권,도봉구,0.034,0.015,1,0.003,50,31
20200104,동북권,동대문구,0.043,0.012,0.8,0.004,51,35
20200104,서남권,동작구,0.049,0.01,0.8,0.004,67,40
20200104,서북권,마포구,0.056,0.014,1.1,0.004,54,43
20200104,서북권,서대문구,0.04,0.013,1.2,0.006,53,28
20200104,동남권,서초구,0.052,0.017,0.7,0.004,61,40
20200104,동북권,성동구,0.044,0.011,0.9,0.005,54,39
20200104,동북권,성북구,0.049,0.012,1,0.004,51,34
20200104,동남권,송파구,0.05,0.008,1,0.005,55,38
20200104,서남권,양천구,0.053,0.011,1,0.006,67,45
20200104,서남권,영등포구,0.051,0.01,1.4,0.004,55,39
20200104,도심권,용산구,0.037,0.011,0.9,0.004,52,39
20200104,서북권,은평구,0.034,0.014,0.9,0.004,51,28
20200104,도심권,종로구,0.042,0.013,1,0.005,55,41
20200104,도심권,중구,0.04,0.014,0.9,0.004,53,44
20200104,동북권,중랑구,0.045,0.01,1,0.004,56,31
20200105,동남권,강남구,0.046,0.007,0.9,0.004,45,34
20200105,동남권,강동구,0.043,0.008,0.8,0.003,57,42
20200105,동북권,강북구,0.045,0.01,0.9,0.003,57,40
20200105,서남권,강서구,0.041,0.011,0.8,0.006,65,36
20200105,서남권,관악구,0.055,0.005,1,0.005,53,35
20200105,동북권,광진구,0.035,0.008,0.9,0.004,47,27
20200105,서남권,구로구,0.043,0.011,0.6,0.005,51,38
20200105,서남권,금천구,0.049,0.006,0.9,0.004,45,41
20200105,동북권,노원구,0.05,0.006,1.1,0.006,47,39
20200105,동북권,도봉구,0.039,0.008,1,0.004,51,31
20200105,동북권,동대문구,0.05,0.006,0.7,0.004,49,33
20200105,서남권,동작구,0.054,0.006,0.9,0.004,64,39
20200105,서북권,마포구,0.052,0.011,0.9,0.004,50,40
20200105,서북권,서대문구,0.043,0.008,1.3,0.008,52,28
20200105,동남권,서초구,0.058,0.01,0.7,0.004,60,37
20200105,동북권,성동구,0.044,0.008,0.8,0.004,46,35
20200105,동북권,성북구,0.056,0.006,1.1,0.004,51,36
20200105,동남권,송파구,0.046,0.006,0.9,0.004,47,33
20200105,서남권,양천구,0.048,0.008,0.9,0.006,60,43
20200105,서남권,영등포구,0.048,0.006,1.2,0.004,51,36
20200105,도심권,용산구,0.038,0.007,0.8,0.004,44,35
20200105,서북권,은평구,0.038,0.008,1,0.003,50,28
20200105,도심권,종로구,0.05,0.007,1,0.005,54,40
20200105,도심권,중구,0.047,0.006,0.9,0.004,52,43
20200105,동북권,중랑구,0.04,0.01,0.9,0.004,51,28
20200106,동남권,강남구,0.039,0.006,0.7,0.003,36,26
20200106,동남권,강동구,0.038,0.006,0.7,0.003,42,31
20200106,동북권,강북구,0.044,0.008,0.7,0.003,38,27
20200106,서남권,강서구,0.047,0.004,0.8,0.004,46,27
20200106,서남권,관악구,0.048,0.003,0.8,0.003,41,28
20200106,동북권,광진구,0.029,0.008,0.7,0.003,33,19
20200106,서남권,구로구,0.037,0.007,0.5,0.004,37,29
20200106,서남권,금천구,0.043,0.005,0.7,0.004,33,31
20200106,동북권,노원구,0.051,0.003,1,0.006,44,37
20200106,동북권,도봉구,0.036,0.005,0.8,0.003,36,23
20200106,동북권,동대문구,0.046,0.003,0.6,0.003,38,26
20200106,서남권,동작구,0.048,0.004,0.7,0.003,54,33
20200106,서북권,마포구,0.042,0.009,0.6,0.003,33,26
20200106,서북권,서대문구,0.024,0.018,0.6,0.003,27,15
20200106,동남권,서초구,0.048,0.01,0.5,0.003,43,28
20200106,동북권,성동구,0.035,0.008,0.6,0.004,35,27
20200106,동북권,성북구,0.049,0.004,0.9,0.004,39,26
20200106,동남권,송파구,0.043,0.004,0.8,0.004,40,28
20200106,서남권,양천구,0.048,0.004,0.8,0.005,46,30
20200106,서남권,영등포구,0.046,0.004,1.1,0.003,39,28
20200106,도심권,용산구,0.034,0.005,0.6,0.003,33,26
20200106,서북권,은평구,0.024,0.016,0.7,0.003,28,17
20200106,도심권,종로구,0.044,0.004,0.8,0.004,39,29
20200106,도심권,중구,0.041,0.004,0.8,0.004,42,34
20200106,동북권,중랑구,0.039,0.007,0.7,0.003,47,25
20200107,동남권,강남구,0.029,0.011,0.5,0.002,6,3
20200107,동남권,강동구,0.023,0.013,0.4,0.003,6,6
20200107,동북권,강북구,0.038,0.009,0.5,0.003,10,7
20200107,서남권,강서구,0.034,0.007,0.6,0.003,11,7
20200107,서남권,관악구,0.039,0.005,0.6,0.003,9,6
20200107,동북권,광진구,0.018,0.014,0.6,0.003,5,4
20200107,서남권,구로구,0.029,0.011,0.4,0.003,9,8
20200107,서남권,금천구,0.03,0.009,0.5,0.002,6,6
20200107,동북권,노원구,0.037,0.003,0.6,0.004,14,13
20200107,동북권,도봉구,0.026,0.012,0.5,0.002,7,7
20200107,동북권,동대문구,0.037,0.005,0.6,0.002,11,6
20200107,서남권,동작구,0.038,0.006,0.5,0.002,12,6
20200107,서북권,마포구,0.028,0.013,0.5,0.002,7,4
20200107,서북권,서대문구,0.01,0.026,0.4,0.002,3,1
20200107,동남권,서초구,0.038,0.012,0.4,0.002,6,7
20200107,동북권,성동구,0.032,0.007,0.5,0.005,12,10
20200107,동북권,성북구,0.037,0.007,0.7,0.003,12,7
20200107,동남권,송파구,0.036,0.005,0.6,0.003,7,4
20200107,서남권,양천구,0.035,0.007,0.6,0.004,9,6
20200107,서남권,영등포구,0.033,0.007,0.8,0.002,9,6
20200107,도심권,용산구,0.025,0.008,0.4,0.002,4,6
20200107,서북권,은평구,0.006,0.029,0.6,0.002,4,3
20200107,도심권,종로구,0.032,0.008,0.7,0.003,10,7
20200107,도심권,중구,0.03,0.009,0.5,0.003,10,9
20200107,동북권,중랑구,0.029,0.01,0.5,0.002,9,4
20200108,동남권,강남구,0.027,0.014,0.6,0.002,14,11
20200108,동남권,강동구,0.025,0.014,0.6,0.003,27,24
20200108,동북권,강북구,0.026,0.019,0.5,0.002,25,19
20200108,서남권,강서구,0.018,0.021,0.5,0.005,32,20
20200108,서남권,관악구,0.026,0.015,0.6,0.003,31,23
20200108,동북권,광진구,0.023,0.013,0.8,0.003,27,18
20200108,서남권,구로구,0.017,0.021,0.4,0.003,8,7
20200108,서남권,금천구,0.023,0.016,0.6,0.003,31,26
20200108,동북권,노원구,0.036,0.005,0.5,0.004,6,7
20200108,동북권,도봉구,0.015,0.025,0.4,0.002,3,3
20200108,동북권,동대문구,0.022,0.015,0.6,0.002,25,19
20200108,서남권,동작구,0.023,0.017,0.5,0.003,36,25
20200108,서북권,마포구,0.017,0.017,0.4,0.003,4,4
20200108,서북권,서대문구,0.02,0.018,0.7,0.002,26,16
20200108,동남권,서초구,0.026,0.022,0.4,0.002,37,23
20200108,동북권,성동구,0.025,0.015,0.6,0.003,27,22
20200108,동북권,성북구,0.027,0.015,0.8,0.002,25,19
20200108,동남권,송파구,0.02,0.012,0.6,0.003,11,9
20200108,서남권,양천구,0.022,0.015,0.5,0.004,10,6
20200108,서남권,영등포구,0.021,0.016,0.8,0.003,25,21
20200108,도심권,용산구,0.02,0.014,0.6,0.003,23,20
20200108,서북권,은평구,0.01,0.022,0.7,0.002,3,4
20200108,도심권,종로구,0.022,0.015,0.6,0.003,29,23
20200108,도심권,중구,0.02,0.015,0.5,0.003,10,11
20200108,동북권,중랑구,0.026,0.012,0.6,0.002,27,17
20200109,동남권,강남구,0.026,0.02,0.7,0.003,46,40
20200109,동남권,강동구,0.026,0.018,0.6,0.004,55,47
20200109,동북권,강북구,0.024,0.023,0.6,0.003,53,43
20200109,서남권,강서구,0.02,0.023,0.6,0.004,59,39
20200109,서남권,관악구,0.028,0.018,0.7,0.003,50,38
20200109,동북권,광진구,0.019,0.02,0.8,0.003,44,30
20200109,서남권,구로구,0.019,0.027,0.4,0.004,49,39
20200109,서남권,금천구,0.026,0.018,0.6,0.004,53,44
20200109,동북권,노원구,0.017,0.022,0.6,0.005,49,46
20200109,동북권,도봉구,0.015,0.029,0.6,0.003,42,30
20200109,동북권,동대문구,0.022,0.021,0.6,0.003,47,37
20200109,서남권,동작구,0.027,0.018,0.6,0.003,61,45
20200109,서북권,마포구,0.026,0.021,0.4,0.003,48,41
20200109,서북권,서대문구,0.02,0.022,0.7,0.003,48,28
20200109,동남권,서초구,0.027,0.028,0.4,0.004,50,38
20200109,동북권,성동구,0.026,0.018,0.6,0.004,48,42
20200109,동북권,성북구,0.023,0.024,0.8,0.002,44,36
20200109,동남권,송파구,0.021,0.016,0.7,0.003,51,43
20200109,서남권,양천구,0.027,0.018,0.6,0.004,56,45
20200109,서남권,영등포구,0.022,0.02,0.8,0.003,46,41
20200109,도심권,용산구,0.021,0.018,0.6,0.003,48,40
20200109,서북권,은평구,0.016,0.024,0.7,0.003,48,30
20200109,도심권,종로구,0.022,0.019,0.6,0.004,53,45
20200109,도심권,중구,0.015,0.028,0.6,0.003,51,48
20200109,동북권,중랑구,0.023,0.019,0.7,0.003,50,33
20200110,동남권,강남구,0.045,0.007,0.8,0.004,57,47
20200110,동남권,강동구,0.046,0.006,0.7,0.004,69,57
20200110,동북권,강북구,0.036,0.013,0.7,0.003,64,50
20200110,서남권,강서구,0.04,0.009,0.8,0.006,82,48
20200110,서남권,관악구,0.05,0.006,0.8,0.004,62,46
20200110,동북권,광진구,0.035,0.008,0.9,0.003,57,36
20200110,서남권,구로구,0.04,0.012,0.6,0.005,56,45
20200110,서남권,금천구,0.048,0.005,0.8,0.004,68,56
20200110,동북권,노원구,0.039,0.008,0.9,0.005,61,55
20200110,동북권,도봉구,0.029,0.015,0.8,0.003,60,42
20200110,동북권,동대문구,0.042,0.009,0.6,0.004,63,50
20200110,서남권,동작구,0.047,0.007,0.8,0.004,78,55
20200110,서북권,마포구,0.043,0.013,0.4,0.004,60,51
20200110,서북권,서대문구,0.039,0.008,1.2,0.005,62,36
20200110,동남권,서초구,0.053,0.012,0.6,0.004,66,47
20200110,동북권,성동구,0.042,0.007,0.7,0.004,60,50
20200110,동북권,성북구,0.042,0.011,1,0.002,62,50
20200110,동남권,송파구,0.046,0.006,0.8,0.004,59,48
20200110,서남권,양천구,0.046,0.008,0.8,0.005,74,56
20200110,서남권,영등포구,0.042,0.008,1.1,0.004,59,48
20200110,도심권,용산구,0.032,0.003,0.8,0.003,95,54
20200110,서북권,은평구,0.032,0.01,0.8,0.003,57,34
20200110,도심권,종로구,0.04,0.009,0.9,0.004,70,59
20200110,도심권,중구,0.038,0.008,0.8,0.004,65,59
20200110,동북권,중랑구,0.04,0.009,0.8,0.003,66,40
20200111,동남권,강남구,0.04,0.015,0.9,0.004,51,40
20200111,동남권,강동구,0.039,0.012,0.8,0.004,61,47
20200111,동북권,강북구,0.033,0.018,0.7,0.003,52,40
20200111,서남권,강서구,0.033,0.017,0.8,0.006,67,39
20200111,서남권,관악구,0.043,0.013,0.9,0.004,53,39
20200111,동북권,광진구,0.032,0.012,1,0.003,54,31
20200111,서남권,구로구,0.034,0.02,0.7,0.006,52,40
20200111,서남권,금천구,0.04,0.013,0.8,0.004,53,42
20200111,동북권,노원구,0.033,0.015,0.8,0.005,48,43
20200111,동북권,도봉구,0.026,0.02,0.8,0.003,46,32
20200111,동북권,동대문구,0.036,0.015,0.5,0.004,49,38
20200111,서남권,동작구,0.045,0.013,0.8,0.004,63,45
20200111,서북권,마포구,0.041,0.018,0.5,0.004,51,43
20200111,서북권,서대문구,0.032,0.017,1.1,0.005,51,29
20200111,동남권,서초구,0.048,0.019,0.7,0.004,61,41
20200111,동북권,성동구,0.037,0.015,0.8,0.004,52,42
20200111,동북권,성북구,0.042,0.014,1,0.002,50,38
20200111,동남권,송파구,0.044,0.01,0.9,0.004,51,40
20200111,서남권,양천구,0.043,0.015,1,0.005,64,49
20200111,서남권,영등포구,0.038,0.015,1.1,0.004,52,42
20200111,도심권,용산구,0.032,0.013,0.8,0.004,57,41
20200111,서북권,은평구,0.029,0.016,0.8,0.003,45,28
20200111,도심권,종로구,0.036,0.014,0.9,0.004,54,44
20200111,도심권,중구,0.032,0.016,0.8,0.004,50,46
20200111,동북권,중랑구,0.035,0.015,0.8,0.003,53,32
20200112,동남권,강남구,0.021,0.027,0.7,0.004,41,33
20200112,동남권,강동구,0.025,0.021,0.6,0.004,52,42
20200112,동북권,강북구,0.027,0.022,0.6,0.003,53,39
20200112,서남권,강서구,0.017,0.028,0.6,0.006,50,30
20200112,서남권,관악구,0.024,0.022,0.6,0.005,42,30
20200112,동북권,광진구,0.02,0.023,0.9,0.004,43,26
20200112,서남권,구로구,0.016,0.031,0.5,0.005,50,40
20200112,서남권,금천구,0.022,0.022,0.6,0.004,45,35
20200112,동북권,노원구,0.018,0.024,0.7,0.005,46,41
20200112,동북권,도봉구,0.015,0.031,0.7,0.003,43,29
20200112,동북권,동대문구,0.019,0.025,0.4,0.004,42,31
20200112,서남권,동작구,0.023,0.022,0.6,0.004,53,36
20200112,서북권,마포구,0.022,0.026,0.4,0.004,41,33
20200112,서북권,서대문구,0.019,0.025,0.8,0.004,46,25
20200112,동남권,서초구,0.025,0.031,0.5,0.005,45,32
20200112,동북권,성동구,0.021,0.026,0.6,0.004,43,35
20200112,동북권,성북구,0.024,0.025,0.8,0.002,44,31
20200112,동남권,송파구,0.027,0.019,0.7,0.004,44,35
20200112,서남권,양천구,0.021,0.022,0.6,0.005,47,34
20200112,서남권,영등포구,0.017,0.026,0.8,0.004,39,31
20200112,도심권,용산구,0.019,0.022,0.6,0.004,49,35
20200112,서북권,은평구,,0.027,0.6,0.004,48,28
20200112,도심권,종로구,0.019,0.022,0.6,0.004,48,38
20200112,도심권,중구,0.018,0.025,0.6,0.004,46,40
20200112,동북권,중랑구,0.025,0.021,0.7,0.004,50,30
20200113,동남권,강남구,0.022,0.022,0.5,0.003,23,16
20200113,동남권,강동구,0.019,0.017,0.5,0.003,36,29
20200113,동북권,강북구,0.025,0.02,0.4,0.003,29,19
20200113,서남권,강서구,0.021,0.021,0.4,0.004,28,16
20200113,서남권,관악구,0.025,0.018,0.5,0.003,26,15
20200113,동북권,광진구,0.018,0.02,0.7,0.003,22,13
20200113,서남권,구로구,0.02,0.026,0.3,0.004,20,15
20200113,서남권,금천구,0.026,0.016,0.4,0.004,26,18
20200113,동북권,노원구,0.022,0.018,0.5,0.004,24,21
20200113,동북권,도봉구,0.015,0.027,0.5,0.002,21,14
20200113,동북권,동대문구,0.019,0.021,0.4,0.003,23,15
20200113,서남권,동작구,0.024,0.018,0.4,0.003,30,18
20200113,서북권,마포구,0.027,0.017,0.3,0.003,25,16
20200113,서북권,서대문구,0.021,0.019,0.8,0.004,30,15
20200113,동남권,서초구,0.026,0.025,0.3,0.003,23,16
20200113,동북권,성동구,0.023,0.019,0.4,0.003,27,20
20200113,동북권,성북구,0.024,0.02,0.7,0.002,30,19
20200113,동남권,송파구,0.025,0.016,0.5,0.003,28,18
20200113,서남권,양천구,0.026,0.016,0.5,0.004,28,18
20200113,서남권,영등포구,0.023,0.018,0.6,0.003,23,15
20200113,도심권,용산구,0.015,0.02,0.4,0.002,34,22
20200113,서북권,은평구,,0.021,0.4,0.003,24,14
20200113,도심권,종로구,0.021,0.018,0.5,0.003,27,20
20200113,도심권,중구,0.019,0.02,0.4,0.003,25,21
20200113,동북권,중랑구,0.023,0.018,0.5,0.003,27,14
20200114,동남권,강남구,0.038,0.011,0.6,0.003,28,20
20200114,동남권,강동구,0.042,0.007,0.6,0.004,36,26
20200114,동북권,강북구,0.033,0.015,0.5,0.003,32,21
20200114,서남권,강서구,0.033,0.013,0.6,0.005,40,20
20200114,서남권,관악구,0.042,0.008,0.7,0.004,27,19
20200114,동북권,광진구,0.032,0.009,0.8,0.003,30,15
20200114,서남권,구로구,0.03,0.016,0.4,0.005,28,20
20200114,서남권,금천구,0.043,0.007,0.6,0.005,36,26
20200114,동북권,노원구,0.044,0.004,0.8,0.005,31,25
20200114,동북권,도봉구,0.028,0.015,0.6,0.002,28,17
20200114,동북권,동대문구,0.037,0.011,0.6,0.003,26,18
20200114,서남권,동작구,0.046,0.008,0.6,0.004,38,24
20200114,서북권,마포구,0.039,0.013,0.4,0.003,28,21
20200114,서북권,서대문구,0.03,0.014,0.8,0.005,30,21
20200114,동남권,서초구,0.042,0.013,0.4,0.004,36,20
20200114,동북권,성동구,0.036,0.01,0.6,0.004,30,21
20200114,동북권,성북구,0.04,0.012,0.6,0.003,29,17
20200114,동남권,송파구,0.042,0.006,0.7,0.004,32,22
20200114,서남권,양천구,0.04,0.01,0.6,0.005,38,24
20200114,서남권,영등포구,0.036,0.011,0.8,0.003,30,20
20200114,도심권,용산구,0.028,0.01,0.6,0.003,47,21
20200114,서북권,은평구,,0.017,0.5,0.003,25,13
20200114,도심권,종로구,0.035,0.011,0.7,0.004,30,23
20200114,도심권,중구,0.031,0.013,0.6,0.003,30,25
20200114,동북권,중랑구,0.034,0.011,0.6,0.003,31,16
20200115,동남권,강남구,0.035,0.013,0.6,0.003,33,23
20200115,동남권,강동구,0.041,0.008,0.6,0.004,42,28
20200115,동북권,강북구,0.034,0.014,0.6,0.003,40,26
20200115,서남권,강서구,0.03,0.014,0.6,0.006,52,26
20200115,서남권,관악구,0.039,0.01,0.7,0.004,41,25
20200115,동북권,광진구,0.031,0.01,0.9,0.003,34,17
20200115,서남권,구로구,0.032,0.012,0.6,0.006,46,29
20200115,서남권,금천구,0.049,0.002,0.7,0.004,42,34
20200115,동북권,노원구,0.033,0.011,0.7,0.005,34,28
20200115,동북권,도봉구,0.026,0.016,0.7,0.003,35,20
20200115,동북권,동대문구,0.032,0.013,0.7,0.004,34,22
20200115,서남권,동작구,0.038,0.011,0.6,0.004,44,27
20200115,서북권,마포구,0.034,0.014,0.4,0.004,37,26
20200115,서북권,서대문구,0.029,0.014,0.9,0.007,38,26
20200115,동남권,서초구,0.039,0.013,0.5,0.004,35,25
20200115,동북권,성동구,0.034,0.012,0.6,0.004,35,25
20200115,동북권,성북구,0.037,0.013,0.6,0.004,37,22
20200115,동남권,송파구,0.038,0.008,0.7,0.004,35,23
20200115,서남권,양천구,0.035,0.011,0.7,0.006,49,31
20200115,서남권,영등포구,0.033,0.011,0.8,0.004,38,26
20200115,도심권,용산구,0.027,0.012,0.6,0.003,36,25
20200115,서북권,은평구,,0.011,0.7,0.003,33,18
20200115,도심권,종로구,0.03,0.013,0.6,0.004,37,27
20200115,도심권,중구,0.027,0.015,0.6,0.004,36,28
20200115,동북권,중랑구,0.033,0.012,0.7,0.004,37,18
20200116,동남권,강남구,0.041,0.01,0.7,0.003,41,29
20200116,동남권,강동구,0.042,0.008,0.7,0.004,50,35
20200116,동북권,강북구,0.033,0.015,0.6,0.003,45,29
20200116,서남권,강서구,0.034,0.012,0.6,0.005,53,27
20200116,서남권,관악구,0.039,0.011,0.7,0.004,41,26
20200116,동북권,광진구,0.034,0.008,0.9,0.003,42,21
20200116,서남권,구로구,0.03,0.017,0.5,0.005,36,25
20200116,서남권,금천구,0.04,0.009,0.7,0.004,43,31
20200116,동북권,노원구,0.033,0.014,0.7,0.006,38,32
20200116,동북권,도봉구,0.026,0.017,0.7,0.003,41,24
20200116,동북권,동대문구,0.037,0.012,0.7,0.004,41,27
20200116,서남권,동작구,0.041,0.01,0.6,0.004,48,30
20200116,서북권,마포구,0.037,0.013,0.4,0.004,41,29
20200116,서북권,서대문구,0.031,0.013,1,0.008,39,27
20200116,동남권,서초구,0.036,0.014,0.5,0.003,44,24
20200116,동북권,성동구,0.036,0.011,0.7,0.005,42,30
20200116,동북권,성북구,0.042,0.011,0.7,0.004,43,26
20200116,동남권,송파구,0.04,0.007,0.7,0.004,44,29
20200116,서남권,양천구,0.038,0.011,0.7,0.005,48,32
20200116,서남권,영등포구,0.034,0.012,0.8,0.003,40,27
20200116,도심권,용산구,0.031,0.01,0.6,0.003,44,30
20200116,서북권,은평구,0.025,0.016,0.6,0.003,36,21
20200116,도심권,종로구,0.037,0.011,0.7,0.004,44,32
20200116,도심권,중구,0.033,0.011,0.7,0.004,40,32
20200116,동북권,중랑구,0.034,0.011,0.7,0.004,44,22
20200117,동남권,강남구,0.049,0.006,0.8,0.003,51,37
20200117,동남권,강동구,0.049,0.005,0.8,0.004,62,41
20200117,동북권,강북구,0.043,0.01,0.7,0.003,57,36
20200117,서남권,강서구,0.044,0.008,0.8,0.006,79,36
20200117,서남권,관악구,0.055,0.005,0.9,0.004,57,35
20200117,동북권,광진구,0.043,0.004,1,0.003,57,32
20200117,서남권,구로구,0.044,0.01,0.6,0.006,59,38
20200117,서남권,금천구,0.055,0.005,0.9,0.005,63,43
20200117,동북권,노원구,0.048,0.007,0.9,0.006,47,38
20200117,동북권,도봉구,0.036,0.011,0.8,0.003,58,31
20200117,동북권,동대문구,0.049,0.008,0.9,0.004,53,34
20200117,서남권,동작구,0.056,0.006,0.8,0.004,67,40
20200117,서북권,마포구,0.049,0.012,0.4,0.004,55,37
20200117,서북권,서대문구,0.044,0.008,1.2,0.008,56,36
20200117,동남권,서초구,0.051,0.012,0.6,0.004,59,34
20200117,동북권,성동구,0.047,0.005,0.8,0.005,53,35
20200117,동북권,성북구,0.055,0.006,0.9,0.004,59,37
20200117,동남권,송파구,0.048,0.005,0.8,0.004,53,36
20200117,서남권,양천구,0.049,0.004,0.9,0.006,71,44
20200117,서남권,영등포구,0.049,0.006,1.1,0.004,57,37
20200117,도심권,용산구,0.041,0.006,0.8,0.004,56,38
20200117,서북권,은평구,0.038,0.01,0.8,0.003,50,28
20200117,도심권,종로구,0.048,0.007,0.9,0.005,58,40
20200117,도심권,중구,0.046,0.006,0.8,0.004,56,42
20200117,동북권,중랑구,0.045,0.007,0.8,0.004,55,28
20200118,동남권,강남구,0.045,0.012,0.8,0.004,56,39
20200118,동남권,강동구,,0.003,1.1,0.004,77,49
20200118,동북권,강북구,0.045,0.012,0.8,0.003,64,40
20200118,서남권,강서구,0.04,0.013,0.8,0.007,83,39
20200118,서남권,관악구,0.048,0.01,0.9,0.005,67,40
20200118,동북권,광진구,0.044,0.006,0.9,0.003,60,36
